concept_id,source_label,native_category,visual_category,occurrence_count,workflow_ids,source_descriptions,neighbor_context,decision,mapping_state,anchor_iri,canonical_role_iri,semantic_role,role_assignment,confidence,rationale,candidate_h2kg_terms 
https://w3id.org/h2kg/decode/workflow/concept/confocal-laser-scanning-microscope-clsm-fluorescent-probes-for-local-ph-assessment-in-acidic-media-on-model-unsupported-electrodes-model,Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in acidic media on model /unsupported electrodes,,model,3,confocal-laser-scanning-microscope-clsm-and-fluorescent-probes-for-local-ph-assessment-in-acidic-med; fitting-version-of-the-hierachical-model; transparent-electrodes-for-clsm-applications,"Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in acidic media on model /unsupported electrodes
Owner: ICPEES@CNRS/Unistra:Tristan Asset,Paul Chassagne
Task: T1.2
Maturity: under development
Documentation: DOI: 10.1039/d3cp00938f (see Figure 2b)
Range of validity or processability: 
In pH, a 0.05 variation should be visible with a ratiometric probe; Spatial resolution is bound to the light and correction factors, i.e., 200 nm. A probe with a ratiometric signal in the 1 - 5 pH range shall be used 5 (with the Lysosensor Green DND 181)
internal key: Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in acidic media on model /unsupported electrodes0",CLSM electrochemical protocol; CLSM electrochemical response (idealized); CLSM temperature; Electrolyte; LRE pH distribution (idealized); Molecular fluorescent probe (acidic); Transparent electrode for CLSM,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/confocal-laser-scanning-microscope-clsm-fluorescent-probes-for-local-ph-assessment-in-acidic-media-on-model-unsupported-electrodes-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,[]
https://w3id.org/h2kg/decode/workflow/concept/confocal-laser-scanning-microscope-clsm-fluorescent-probes-for-local-ph-assessment-in-alkaline-media-in-gde-configuration-method,Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in alkaline media in GDE configuration,,method,4,confocal-laser-scanning-microscope-clsm-and-fluorescent-probes-for-local-ph-assessment-in-alkaline-m2; development-of-ratiometric-fluorescent-probes-for-local-ph-assessement-in-alkaline-media; electrospray-deposition-of-catalyst-layers; gde-catalytic-layer-preparation,"Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in alkaline media in GDE configuration
Owner: ICPEES@CNRS/Unistra:Tristan Asset, Paul Chassagne
Task: T1.2
Maturity: under development
Documentation: DOI: 10.1039/d3cp00938f (see Figure 2b)
Range of validity or processability: 
In pH, a 0.05 variation should be visible with a ratiometric probe; Spatial resolution is bound to the light and correction factors, i.e., 200 nm (in all directions). The current pH range is ca. 7 - 12.
internal key: Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in alkaline media in GDE configuration0",CLSM electrochemical protocol; CLSM electrochemical response (nanostructured); CLSM pH distribution (nanostructured); Electrolyte; GDE; GDE temperature; Molecular fluorescent probe (alkaline),reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/confocal-laser-scanning-microscope-clsm-fluorescent-probes-for-local-ph-assessment-in-alkaline-media-in-gde-configuration-method,https://w3id.org/h2kg/hydrogen-ontology#Parameter,Parameter,operating_or_geometric_parameter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,[]
https://w3id.org/h2kg/decode/workflow/concept/confocal-laser-scanning-microscope-clsm-fluorescent-probes-for-local-ph-assessment-in-alkaline-media-on-model-unsupported-electrodes-model,Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in alkaline media on model/unsupported electrodes,,model,4,confocal-laser-scanning-microscope-clsm-and-fluorescent-probes-for-local-ph-assessment-in-alkaline-m; development-of-ratiometric-fluorescent-probes-for-local-ph-assessement-in-alkaline-media; fitting-version-of-the-hierachical-model; transparent-electrodes-for-clsm-applications,"Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in alkaline media on model/unsupported electrodes
Owner: ICPEES@CNRS/Unistra:Tristan Asset, Paul Chassagne
Task: T1.2
Maturity: under development
Documentation: DOI: 10.1039/d3cp00938f (see Figure 2b)
Range of validity or processability: 
In pH, a 0.05 variation should be visible with a ratiometric probe; Spatial resolution is bound to the light and correction factors, i.e., 200 nm (in all directions). The current pH range is ca. 7 - 12.
internal key: Confocal Laser Scanning Microscope (CLSM) + fluorescent probes for local pH assessment in alkaline media on model/unsupported electrodes0",CLSM electrochemical protocol; CLSM electrochemical response (idealized); CLSM temperature; Electrolyte; LRE pH distribution (idealized); Molecular fluorescent probe (alkaline); Transparent electrode for CLSM,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/confocal-laser-scanning-microscope-clsm-fluorescent-probes-for-local-ph-assessment-in-alkaline-media-on-model-unsupported-electrodes-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,[]
https://w3id.org/h2kg/decode/workflow/concept/contact-angle-extraction-of-ct-data-method,Contact angle extraction of CT data,,method,5,contact-angle-extraction-of-ct-data; image-classification-of-x-ray-tomography-data; impregnation-by-immersion-and-blade-coating,"Contact angle extraction of CT data
Owner: PSI:Barbara Thiele
Task: T1.4.
Maturity: under development
Documentation: https://doi.org/10.1007/s11242-020-01485-y
Range of validity or processability: 
0-180
internal key: Contact angle extraction of CT data0; Contact angle extraction of CT data
Owner: PSI:Barbara Thiele
Task: T1.4.
Maturity: under development
Documentation: https://doi.org/10.1007/s11242-020-01485-y
Range of validity or processability: 
0-180
internal key: Contact angle extraction of CT data1",Contact angle probe liquid(s); GDL; GDL substrate; GDL substrate 3D voxel data local contact angle; GDL substrate 3D voxel data wet raw; GDL substrate contact angle distribution,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/contact-angle-extraction-of-ct-data-method,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngle"", ""label"": ""Contact Angle"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngleMeasurement"", ""label"": ""Contact Angle Measurement"", ""score"": 0.642}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AluminumNitrateMolarConcentration"", ""label"": ""Aluminum Nitrate Molar Concentration"", ""score"": 0.596}]"
https://w3id.org/h2kg/decode/workflow/concept/contact-angle-probe-liquid-s-material,Contact angle probe liquid(s),material,material,4,contact-angle-extraction-of-ct-data; ct-based-capillary-pressure-saturation-curves; external-contact-angle-of-a-gdl; wilhelmy-wettability-measurement,"Contact angle probe liquid(s)
internal key: Contact angle probe liquid(s): material",CT-based capillary pressure saturation curves; Contact angle extraction of CT data; External contact angle of a GDL; Wilhelmy wettability measurement,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/contact-angle-probe-liquid-s-material,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngle"", ""label"": ""Contact Angle"", ""score"": 0.735}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngleMeasurement"", ""label"": ""Contact Angle Measurement"", ""score"": 0.696}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngleGoniometer"", ""label"": ""Contact Angle Goniometer"", ""score"": 0.654}]"
https://w3id.org/h2kg/decode/workflow/concept/contact-resistance-measurement-method,Contact resistance measurement,,method,1,contact-resistance-measurement,"Contact resistance measurement
Owner: FZJ-IET-4:Andreas Glsen
Task: T2.1
Maturity: established method
Documentation: described in PhD thesis in preparation
Range of validity or processability: 
average value of the probe size is measured
internal key: Contact resistance measurement0",PTL; PTL contact resistance,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/contact-resistance-measurement-method,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#InPlaneElectronicConductivityMeasurement"", ""label"": ""In Plane Electronic Conductivity Measurement"", ""score"": 0.846}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#FourProbeResistanceMeasurement"", ""label"": ""Four Probe Resistance Measurement"", ""score"": 0.762}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SolidContentMeasurement"", ""label"": ""Solid Content Measurement"", ""score"": 0.727}]"
https://w3id.org/h2kg/decode/workflow/concept/coordination-number-and-bond-distance-lre,Coordination number and bond distance,LRE,device,2,development-of-a-zero-gap-cell-for-gde-based-spectrocopy-measurement; three-electrode-cell-assesement-of-cl-by-xas-xanes-exafs-xrd,"Coordination number and bond distance
internal key: Coordination number and bond distance: LRE","Development of a zero gap cell for GDE based spectrocopy measurement; Three electrode cell assesement of CL by XAS, XANES, EXAFS, XRD",reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/coordination-number-and-bond-distance-lre,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AnodeReactionResistance"", ""label"": ""Anode Reaction Resistance"", ""score"": 0.613}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#RamanDBandWavenumber"", ""label"": ""Raman D Band Wavenumber"", ""score"": 0.6}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#HydrationNumberLambda"", ""label"": ""Hydration Number Lambda"", ""score"": 0.567}]"
https://w3id.org/h2kg/decode/workflow/concept/corrosion-current-component,Corrosion current,component,component,1,ptl-corrosion-measurement,"Corrosion current
internal key: Corrosion current: component",PTL corrosion measurement,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/corrosion-current-component,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CompressionPercent"", ""label"": ""Compression Percent"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#BiasCurrent"", ""label"": ""Bias Current"", ""score"": 0.621}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#HydrogenCrossoverCurrentDensity"", ""label"": ""Hydrogen Crossover Current Density"", ""score"": 0.619}]"
https://w3id.org/h2kg/decode/workflow/concept/corrosion-potential-component,Corrosion potential,component,component,1,ptl-corrosion-measurement,"Corrosion potential
internal key: Corrosion potential: component",PTL corrosion measurement,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/corrosion-potential-component,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DepositionPotential"", ""label"": ""Deposition Potential"", ""score"": 0.769}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#BiasPotential"", ""label"": ""Bias Potential"", ""score"": 0.722}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PotentialCyclingActivation"", ""label"": ""Potential Cycling Activation"", ""score"": 0.722}]"
https://w3id.org/h2kg/decode/workflow/concept/corrosion-potential-of-zero-current-component,Corrosion potential of zero current,component,component,1,ptl-corrosion-measurement,"Corrosion potential of zero current
internal key: Corrosion potential of zero current: component",PTL corrosion measurement,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/corrosion-potential-of-zero-current-component,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PotentialOfTotalZeroCharge"", ""label"": ""Potential Of Total Zero Charge"", ""score"": 0.646}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ZetaPotentialMeasurement"", ""label"": ""Zeta Potential Measurement"", ""score"": 0.623}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SputterCoatingCurrent"", ""label"": ""Sputter Coating Current"", ""score"": 0.621}]"
https://w3id.org/h2kg/decode/workflow/concept/ct-based-capillary-pressure-saturation-curves-method,CT-based capillary pressure saturation curves,,method,13,cea-mea-model-europium-2d; ct-based-capillary-pressure-saturation-curves; fitting-of-the-europium-model; iet-1d-mea-with-water-transport-eis-model; iet-1d-performance-model-for-mea-prediction; image-classification-of-x-ray-tomography-data; impregnation-by-immersion-and-blade-coating,"CT-based capillary pressure saturation curves
Owner: PSI:Barbara Thiele
Task: T1.4.
Maturity: established method
Documentation: DOI: 10.1149/2.0401603jes
Range of validity or processability: 
0-200 mbar
internal key: CT-based capillary pressure saturation curves0; CT-based capillary pressure saturation curves
Owner: PSI:Barbara Thiele
Task: T1.4.
Maturity: established method
Documentation: DOI: 10.1149/2.0401603jes
Range of validity or processability: 
0-200 mbar
internal key: CT-based capillary pressure saturation curves1",Contact angle probe liquid(s); GDL; GDL substrate; GDL substrate 3D voxel data raw; GDL substrate 3D voxel data wet raw; GDL substrate water distribution; GDL substrate water retention curve; MPL X-ray 3D voxel data raw; MPL X-ray 3D voxel data wet raw; MPL water distribution; MPL water retention curve,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/ct-based-capillary-pressure-saturation-curves-method,https://w3id.org/h2kg/hydrogen-ontology#Parameter,Parameter,operating_or_geometric_parameter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CapillaryPressureInMembrane"", ""label"": ""Capillary Pressure In Membrane"", ""score"": 0.587}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#StrainGaugeSensingMeasurement"", ""label"": ""Strain Gauge Sensing Measurement"", ""score"": 0.582}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CapillaryPressureEstimation"", ""label"": ""Capillary Pressure Estimation"", ""score"": 0.568}]"
