subject_iri,term_type,draft_label,draft_definition,draft_comment,draft_source,approved,overwrite_existing
https://w3id.org/h2kg/hydrogen-ontology#ChlorideConcentration,controlled_vocabulary_term,Chloride Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Chloride Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Chloride Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ChlorideGluconateBath,controlled_vocabulary_term,Chloride Gluconate Bath,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Chloride Gluconate Bath.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Chloride Gluconate Bath.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ChlorideSulfateGluconateBath,controlled_vocabulary_term,Chloride Sulfate Gluconate Bath,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Chloride Sulfate Gluconate Bath.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Chloride Sulfate Gluconate Bath.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CitricAcidConcentration,controlled_vocabulary_term,Citric Acid Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Citric Acid Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Citric Acid Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CitricAcidMonohydrate,controlled_vocabulary_term,Citric Acid Monohydrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Citric Acid Monohydrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Citric Acid Monohydrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CobaltContentInCoating,controlled_vocabulary_term,Cobalt Content In Coating,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cobalt Content In Coating.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cobalt Content In Coating.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CobaltSulfateConcentration,controlled_vocabulary_term,Cobalt Sulfate Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cobalt Sulfate Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cobalt Sulfate Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CobaltSulfateHeptahydrate,controlled_vocabulary_term,Cobalt Sulfate Heptahydrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cobalt Sulfate Heptahydrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cobalt Sulfate Heptahydrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ConditioningGas,controlled_vocabulary_term,Conditioning Gas,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Conditioning Gas.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Conditioning Gas.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ConductiveAreaFraction,controlled_vocabulary_term,Conductive Area Fraction,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Conductive Area Fraction.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Conductive Area Fraction.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ConductivityMeter,controlled_vocabulary_term,Conductivity Meter,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Conductivity Meter.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Conductivity Meter.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ContactAngle,controlled_vocabulary_term,Contact Angle,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Angle.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Angle.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ContactAngleGoniometer,controlled_vocabulary_term,Contact Angle Goniometer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Angle Goniometer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Angle Goniometer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ContactPressure,controlled_vocabulary_term,Contact Pressure,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Pressure.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Pressure.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ContactResistanceIncreaseFactor,controlled_vocabulary_term,Contact Resistance Increase Factor,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Resistance Increase Factor.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Resistance Increase Factor.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ContactResistanceTestRig,controlled_vocabulary_term,Contact Resistance Test Rig,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Resistance Test Rig.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Contact Resistance Test Rig.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CoordinationNumber,controlled_vocabulary_term,Coordination Number,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Coordination Number.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Coordination Number.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CopperCathodeSubstrate,controlled_vocabulary_term,Copper Cathode Substrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Copper Cathode Substrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Copper Cathode Substrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CopperSubstrate,controlled_vocabulary_term,Copper Substrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Copper Substrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Copper Substrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CorrosionCurrentDensity,controlled_vocabulary_term,Corrosion Current Density,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Corrosion Current Density.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Corrosion Current Density.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CorrosionPotential,controlled_vocabulary_term,Corrosion Potential,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Corrosion Potential.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Corrosion Potential.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CorrosionRate,controlled_vocabulary_term,Corrosion Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Corrosion Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Corrosion Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CumulativeIrDissolvedMassPerGeometricArea,controlled_vocabulary_term,Cumulative Ir Dissolved Mass Per Geometric Area,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cumulative Ir Dissolved Mass Per Geometric Area.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cumulative Ir Dissolved Mass Per Geometric Area.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensity,controlled_vocabulary_term,Current Density,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensityAt155V,controlled_vocabulary_term,Current Density At 155 V,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density At 155 V.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density At 155 V.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensityAt17V,controlled_vocabulary_term,Current Density At 17 V,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density At 17 V.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density At 17 V.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensityAt2V,controlled_vocabulary_term,Current Density At 2 V,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density At 2 V.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density At 2 V.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensityLossPercent,controlled_vocabulary_term,Current Density Loss Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density Loss Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Current Density Loss Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#CyclePeriod,controlled_vocabulary_term,Cycle Period,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cycle Period.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Cycle Period.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DBandCenter,controlled_vocabulary_term,D Band Center,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing D Band Center.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing D Band Center.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DNPIrNiCatalyst,controlled_vocabulary_term,DNP Ir Ni Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing DNP Ir Ni Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing DNP Ir Ni Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Data,class,Data,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Data.,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Data.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DataPoint,class,Data Point,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Data Point.,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Data Point.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DecalTransfer,controlled_vocabulary_term,Decal Transfer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Decal Transfer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Decal Transfer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DeltaCellVoltage,controlled_vocabulary_term,Delta Cell Voltage,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Delta Cell Voltage.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Delta Cell Voltage.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DeltaIRFreeCellVoltage,controlled_vocabulary_term,Delta IR Free Cell Voltage,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Delta IR Free Cell Voltage.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Delta IR Free Cell Voltage.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DeltaMassTransportOverpotential,controlled_vocabulary_term,Delta Mass Transport Overpotential,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Delta Mass Transport Overpotential.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Delta Mass Transport Overpotential.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DendriticGoldSupport,controlled_vocabulary_term,Dendritic Gold Support,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dendritic Gold Support.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dendritic Gold Support.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DepositionPotential,controlled_vocabulary_term,Deposition Potential,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Deposition Potential.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Deposition Potential.,heuristic,no,no
